"subject","block","trial","condition","setsize","change","time","responses","time_1","Pic","prev_condition","prev_setsize","prev_change","prev_time","answer_change","answer_correct","signal_detection","age","condition_text","signal_detection_text","pic_num"
215,12,17,3,4,0,2000,201,834,"NoChange",3,6,1,2000,0,1,1,"old","state","correct rejection",0
215,12,18,2,6,0,2000,201,852,"NoChange",3,4,0,2000,0,1,1,"old","exemplar","correct rejection",0
215,12,19,4,2,1,2000,202,757,"68",2,6,0,2000,1,1,3,"old","feature","hit",68
215,12,20,2,2,1,2000,202,666,"71",4,2,1,2000,1,1,3,"old","exemplar","hit",71
215,12,21,3,4,1,2000,211,1211,"68",2,2,1,2000,0,0,2,"old","state","miss",68
215,12,22,3,6,0,2000,212,1054,"NoChange",3,4,1,2000,1,0,0,"old","state","false alarm",0
215,12,23,3,6,1,2000,202,847,"69",3,6,0,2000,1,1,3,"old","state","hit",69
215,12,24,1,2,0,2000,201,833,"NoChange",3,6,1,2000,0,1,1,"old","novel","correct rejection",0
215,12,25,1,6,0,2000,201,1179,"NoChange",1,2,0,2000,0,1,1,"old","novel","correct rejection",0
215,12,26,3,2,1,2000,202,872,"70",1,6,0,2000,1,1,3,"old","state","hit",70
215,12,27,2,4,1,2000,202,784,"72",3,2,1,2000,1,1,3,"old","exemplar","hit",72
215,12,28,1,4,1,2000,202,660,"2085",2,4,1,2000,1,1,3,"old","novel","hit",2085
215,12,29,3,2,0,2000,201,893,"NoChange",1,4,1,2000,0,1,1,"old","state","correct rejection",0
215,12,30,4,2,1,2000,202,661,"69",3,2,0,2000,1,1,3,"old","feature","hit",69
215,12,31,4,6,1,2000,202,966,"70",4,2,1,2000,1,1,3,"old","feature","hit",70
215,12,32,3,2,0,2000,201,907,"NoChange",4,6,1,2000,0,1,1,"old","state","correct rejection",0
215,12,33,1,4,1,2000,202,818,"2100",3,2,0,2000,1,1,3,"old","novel","hit",2100
215,12,34,2,2,0,2000,201,1228,"NoChange",1,4,1,2000,0,1,1,"old","exemplar","correct rejection",0
215,12,35,4,6,1,2000,202,1159,"71",2,2,0,2000,1,1,3,"old","feature","hit",71
215,12,36,3,4,1,2000,202,948,"71",4,6,1,2000,1,1,3,"old","state","hit",71
215,12,37,4,4,1,2000,211,874,"72",3,4,1,2000,0,0,2,"old","feature","miss",72
215,12,38,4,2,0,2000,201,986,"NoChange",4,4,1,2000,0,1,1,"old","feature","correct rejection",0
215,12,39,4,2,0,2000,201,878,"NoChange",4,2,0,2000,0,1,1,"old","feature","correct rejection",0
215,12,40,3,2,1,2000,202,1119,"72",4,2,0,2000,1,1,3,"old","state","hit",72
215,12,41,4,6,0,2000,212,1429,"NoChange",3,2,1,2000,1,0,0,"old","feature","false alarm",0
215,12,42,1,6,0,2000,212,1008,"NoChange",4,6,0,2000,1,0,0,"old","novel","false alarm",0
215,12,43,3,4,0,2000,201,707,"NoChange",1,6,0,2000,0,1,1,"old","state","correct rejection",0
215,12,44,1,2,1,2000,202,883,"2137",3,4,0,2000,1,1,3,"old","novel","hit",2137
215,12,45,2,6,0,2000,201,874,"NoChange",1,2,1,2000,0,1,1,"old","exemplar","correct rejection",0
215,12,46,4,4,0,2000,201,811,"NoChange",2,6,0,2000,0,1,1,"old","feature","correct rejection",0
215,12,47,3,6,0,2000,201,1166,"NoChange",4,4,0,2000,0,1,1,"old","state","correct rejection",0
215,12,48,1,6,1,2000,202,1187,"2160",3,6,0,2000,1,1,3,"old","novel","hit",2160
216,1,1,1,4,0,2000,212,2595,"NoChange",0,0,0,NA,1,0,0,"old","novel","false alarm",0
216,1,2,2,6,0,2000,201,1175,"NoChange",1,4,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,1,3,3,6,0,2000,201,956,"NoChange",2,6,0,2000,0,1,1,"old","state","correct rejection",0
216,1,4,1,2,0,2000,201,1297,"NoChange",3,6,0,2000,0,1,1,"old","novel","correct rejection",0
216,1,5,2,4,1,2000,211,1281,"1",1,2,0,2000,0,0,2,"old","exemplar","miss",1
216,1,6,1,2,0,2000,201,850,"NoChange",2,4,1,2000,0,1,1,"old","novel","correct rejection",0
216,1,7,4,6,0,2000,201,1891,"NoChange",1,2,0,2000,0,1,1,"old","feature","correct rejection",0
216,1,8,1,6,0,2000,201,1131,"NoChange",4,6,0,2000,0,1,1,"old","novel","correct rejection",0
216,1,9,4,6,0,2000,212,1362,"NoChange",1,6,0,2000,1,0,0,"old","feature","false alarm",0
216,1,10,2,2,1,2000,211,1079,"2",4,6,0,2000,0,0,2,"old","exemplar","miss",2
216,1,11,2,6,1,2000,202,1632,"3",2,2,1,2000,1,1,3,"old","exemplar","hit",3
216,1,12,4,2,0,2000,201,1394,"NoChange",2,6,1,2000,0,1,1,"old","feature","correct rejection",0
216,1,13,3,2,1,2000,202,918,"1",4,2,0,2000,1,1,3,"old","state","hit",1
216,1,14,3,4,1,2000,211,1285,"2",3,2,1,2000,0,0,2,"old","state","miss",2
216,1,15,1,6,0,2000,201,1325,"NoChange",3,4,1,2000,0,1,1,"old","novel","correct rejection",0
216,1,16,4,2,0,2000,201,1364,"NoChange",1,6,0,2000,0,1,1,"old","feature","correct rejection",0
216,1,17,3,4,1,2000,211,1649,"3",4,2,0,2000,0,0,2,"old","state","miss",3
216,1,18,4,6,1,2000,202,1066,"1",3,4,1,2000,1,1,3,"old","feature","hit",1
216,1,19,1,2,1,2000,202,1107,"72",4,6,1,2000,1,1,3,"old","novel","hit",72
216,1,20,4,4,0,2000,201,994,"NoChange",1,2,1,2000,0,1,1,"old","feature","correct rejection",0
216,1,21,4,4,1,2000,202,1662,"2",4,4,0,2000,1,1,3,"old","feature","hit",2
216,1,22,1,4,0,2000,201,1256,"NoChange",4,4,1,2000,0,1,1,"old","novel","correct rejection",0
216,1,23,2,4,1,2000,202,1233,"4",1,4,0,2000,1,1,3,"old","exemplar","hit",4
216,1,24,3,4,0,2000,201,1747,"NoChange",2,4,1,2000,0,1,1,"old","state","correct rejection",0
216,1,25,3,4,0,2000,201,1713,"NoChange",3,4,0,2000,0,1,1,"old","state","correct rejection",0
216,1,26,3,6,1,2000,211,1217,"4",3,4,0,2000,0,0,2,"old","state","miss",4
216,1,27,2,2,0,2000,201,876,"NoChange",3,6,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,1,28,3,6,1,2000,211,1428,"5",2,2,0,2000,0,0,2,"old","state","miss",5
216,1,29,4,4,1,2000,202,1255,"3",3,6,1,2000,1,1,3,"old","feature","hit",3
216,1,30,1,6,1,2000,202,1144,"116",4,4,1,2000,1,1,3,"old","novel","hit",116
216,1,31,3,6,0,2000,201,1030,"NoChange",1,6,1,2000,0,1,1,"old","state","correct rejection",0
216,1,32,3,2,1,2000,202,1177,"6",3,6,0,2000,1,1,3,"old","state","hit",6
216,1,33,2,6,1,2000,211,1422,"5",3,2,1,2000,0,0,2,"old","exemplar","miss",5
216,1,34,1,4,1,2000,202,1000,"133",2,6,1,2000,1,1,3,"old","novel","hit",133
216,1,35,3,2,0,2000,201,908,"NoChange",1,4,1,2000,0,1,1,"old","state","correct rejection",0
216,1,36,2,6,0,2000,201,2955,"NoChange",3,2,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,1,37,4,6,1,2000,202,1113,"4",2,6,0,2000,1,1,3,"old","feature","hit",4
216,1,38,4,2,1,2000,211,2216,"5",4,6,1,2000,0,0,2,"old","feature","miss",5
216,1,39,2,4,0,2000,201,1043,"NoChange",4,2,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,1,40,3,2,0,2000,201,989,"NoChange",2,4,0,2000,0,1,1,"old","state","correct rejection",0
216,1,41,1,4,1,2000,202,1289,"158",3,2,0,2000,1,1,3,"old","novel","hit",158
216,1,42,2,2,1,2000,202,961,"6",1,4,1,2000,1,1,3,"old","exemplar","hit",6
216,1,43,1,6,1,2000,202,1126,"166",2,2,1,2000,1,1,3,"old","novel","hit",166
216,1,44,4,2,1,2000,211,965,"6",1,6,1,2000,0,0,2,"old","feature","miss",6
216,1,45,1,2,1,2000,202,842,"170",4,2,1,2000,1,1,3,"old","novel","hit",170
216,1,46,2,4,0,2000,201,1124,"NoChange",1,2,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,1,47,4,4,0,2000,201,4506,"NoChange",2,4,0,2000,0,1,1,"old","feature","correct rejection",0
216,1,48,2,2,0,2000,201,1363,"NoChange",4,4,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,2,1,4,6,0,2000,212,1068,"NoChange",0,0,0,NA,1,0,0,"old","feature","false alarm",0
216,2,2,4,2,1,2000,202,1149,"7",4,6,0,2000,1,1,3,"old","feature","hit",7
216,2,3,1,4,1,2000,202,986,"192",4,2,1,2000,1,1,3,"old","novel","hit",192
216,2,4,4,2,1,2000,202,2414,"8",1,4,1,2000,1,1,3,"old","feature","hit",8
216,2,5,1,6,1,2000,202,1161,"200",4,2,1,2000,1,1,3,"old","novel","hit",200
216,2,6,2,6,0,2000,201,1247,"NoChange",1,6,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,2,7,4,4,0,2000,201,1049,"NoChange",2,6,0,2000,0,1,1,"old","feature","correct rejection",0
216,2,8,3,4,1,2000,202,1058,"7",4,4,0,2000,1,1,3,"old","state","hit",7
216,2,9,2,2,1,2000,202,1683,"7",3,4,1,2000,1,1,3,"old","exemplar","hit",7
216,2,10,4,2,0,2000,201,1139,"NoChange",2,2,1,2000,0,1,1,"old","feature","correct rejection",0
216,2,11,3,6,1,2000,202,3146,"8",4,2,0,2000,1,1,3,"old","state","hit",8
216,2,12,4,6,0,2000,201,2496,"NoChange",3,6,1,2000,0,1,1,"old","feature","correct rejection",0
216,2,13,3,2,0,2000,201,905,"NoChange",4,6,0,2000,0,1,1,"old","state","correct rejection",0
216,2,14,3,4,0,2000,201,1336,"NoChange",3,2,0,2000,0,1,1,"old","state","correct rejection",0
216,2,15,2,2,0,2000,201,1158,"NoChange",3,4,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,2,16,1,2,0,2000,201,787,"NoChange",2,2,0,2000,0,1,1,"old","novel","correct rejection",0
216,2,17,1,2,1,2000,202,1095,"240",1,2,0,2000,1,1,3,"old","novel","hit",240
216,2,18,1,4,1,2000,202,967,"245",1,2,1,2000,1,1,3,"old","novel","hit",245
216,2,19,3,6,1,2000,202,1156,"9",1,4,1,2000,1,1,3,"old","state","hit",9
216,2,20,3,2,1,2000,202,1249,"10",3,6,1,2000,1,1,3,"old","state","hit",10
216,2,21,1,4,0,2000,201,1162,"NoChange",3,2,1,2000,0,1,1,"old","novel","correct rejection",0
216,2,22,2,6,1,2000,211,2280,"8",1,4,0,2000,0,0,2,"old","exemplar","miss",8
216,2,23,1,6,0,2000,212,1441,"NoChange",2,6,1,2000,1,0,0,"old","novel","false alarm",0
216,2,24,3,2,1,2000,202,1243,"11",1,6,0,2000,1,1,3,"old","state","hit",11
216,2,25,2,4,1,2000,202,1749,"9",3,2,1,2000,1,1,3,"old","exemplar","hit",9
216,2,26,3,2,0,2000,201,1059,"NoChange",2,4,1,2000,0,1,1,"old","state","correct rejection",0
216,2,27,1,6,1,2000,202,2028,"279",3,2,0,2000,1,1,3,"old","novel","hit",279
216,2,28,1,2,0,2000,201,927,"NoChange",1,6,1,2000,0,1,1,"old","novel","correct rejection",0
216,2,29,4,4,1,2000,202,1517,"9",1,2,0,2000,1,1,3,"old","feature","hit",9
216,2,30,2,2,1,2000,211,1852,"10",4,4,1,2000,0,0,2,"old","exemplar","miss",10
216,2,31,4,4,1,2000,202,1462,"10",2,2,1,2000,1,1,3,"old","feature","hit",10
216,2,32,2,2,0,2000,201,1247,"NoChange",4,4,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,2,33,1,6,0,2000,201,1393,"NoChange",2,2,0,2000,0,1,1,"old","novel","correct rejection",0
216,2,34,4,6,1,2000,211,981,"11",1,6,0,2000,0,0,2,"old","feature","miss",11
216,2,35,3,6,0,2000,212,1225,"NoChange",4,6,1,2000,1,0,0,"old","state","false alarm",0
216,2,36,3,4,1,2000,211,1660,"12",3,6,0,2000,0,0,2,"old","state","miss",12
216,2,37,1,4,0,2000,201,846,"NoChange",3,4,1,2000,0,1,1,"old","novel","correct rejection",0
216,2,38,2,6,1,2000,202,1495,"11",1,4,0,2000,1,1,3,"old","exemplar","hit",11
216,2,39,4,2,0,2000,201,968,"NoChange",2,6,1,2000,0,1,1,"old","feature","correct rejection",0
216,2,40,3,4,0,2000,201,772,"NoChange",4,2,0,2000,0,1,1,"old","state","correct rejection",0
216,2,41,2,4,0,2000,212,1105,"NoChange",3,4,0,2000,1,0,0,"old","exemplar","false alarm",0
216,2,42,4,6,1,2000,202,1192,"12",2,4,0,2000,1,1,3,"old","feature","hit",12
216,2,43,2,4,0,2000,201,1108,"NoChange",4,6,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,2,44,3,6,0,2000,201,1147,"NoChange",2,4,0,2000,0,1,1,"old","state","correct rejection",0
216,2,45,2,4,1,2000,202,1537,"12",3,6,0,2000,1,1,3,"old","exemplar","hit",12
216,2,46,4,4,0,2000,201,927,"NoChange",2,4,1,2000,0,1,1,"old","feature","correct rejection",0
216,2,47,1,2,1,2000,202,1070,"354",4,4,0,2000,1,1,3,"old","novel","hit",354
216,2,48,2,6,0,2000,201,2487,"NoChange",1,2,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,3,1,4,6,0,2000,201,2230,"NoChange",0,0,0,NA,0,1,1,"old","feature","correct rejection",0
216,3,2,1,6,0,2000,201,969,"NoChange",4,6,0,2000,0,1,1,"old","novel","correct rejection",0
216,3,3,4,6,1,2000,202,1222,"13",1,6,0,2000,1,1,3,"old","feature","hit",13
216,3,4,4,2,0,2000,201,1193,"NoChange",4,6,1,2000,0,1,1,"old","feature","correct rejection",0
216,3,5,4,6,0,2000,212,1253,"NoChange",4,2,0,2000,1,0,0,"old","feature","false alarm",0
216,3,6,3,2,0,2000,201,1014,"NoChange",4,6,0,2000,0,1,1,"old","state","correct rejection",0
216,3,7,2,6,0,2000,201,953,"NoChange",3,2,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,3,8,3,4,1,2000,211,903,"13",2,6,0,2000,0,0,2,"old","state","miss",13
216,3,9,2,6,1,2000,202,1326,"13",3,4,1,2000,1,1,3,"old","exemplar","hit",13
216,3,10,3,2,1,2000,211,724,"14",2,6,1,2000,0,0,2,"old","state","miss",14
216,3,11,2,2,0,2000,201,811,"NoChange",3,2,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,3,12,4,2,1,2000,202,990,"14",2,2,0,2000,1,1,3,"old","feature","hit",14
216,3,13,1,2,0,2000,201,770,"NoChange",4,2,1,2000,0,1,1,"old","novel","correct rejection",0
216,3,14,2,2,1,2000,211,991,"14",1,2,0,2000,0,0,2,"old","exemplar","miss",14
216,3,15,3,6,0,2000,212,1171,"NoChange",2,2,1,2000,1,0,0,"old","state","false alarm",0
216,3,16,4,2,1,2000,202,1119,"15",3,6,0,2000,1,1,3,"old","feature","hit",15
216,3,17,3,4,0,2000,201,918,"NoChange",4,2,1,2000,0,1,1,"old","state","correct rejection",0
216,3,18,1,4,1,2000,202,1820,"424",3,4,0,2000,1,1,3,"old","novel","hit",424
216,3,19,2,6,0,2000,201,1375,"NoChange",1,4,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,3,20,3,6,1,2000,211,2316,"15",2,6,0,2000,0,0,2,"old","state","miss",15
216,3,21,3,4,0,2000,201,1163,"NoChange",3,6,1,2000,0,1,1,"old","state","correct rejection",0
216,3,22,2,2,1,2000,211,1161,"15",3,4,0,2000,0,0,2,"old","exemplar","miss",15
216,3,23,2,4,1,2000,202,902,"16",2,2,1,2000,1,1,3,"old","exemplar","hit",16
216,3,24,1,2,1,2000,202,805,"446",2,4,1,2000,1,1,3,"old","novel","hit",446
216,3,25,4,2,0,2000,201,896,"NoChange",1,2,1,2000,0,1,1,"old","feature","correct rejection",0
216,3,26,1,4,1,2000,202,1424,"453",4,2,0,2000,1,1,3,"old","novel","hit",453
216,3,27,4,4,0,2000,201,1131,"NoChange",1,4,1,2000,0,1,1,"old","feature","correct rejection",0
216,3,28,1,2,0,2000,201,1090,"NoChange",4,4,0,2000,0,1,1,"old","novel","correct rejection",0
216,3,29,4,4,1,2000,202,1090,"16",1,2,0,2000,1,1,3,"old","feature","hit",16
216,3,30,4,4,1,2000,202,1690,"17",4,4,1,2000,1,1,3,"old","feature","hit",17
216,3,31,3,2,0,2000,201,1242,"NoChange",4,4,1,2000,0,1,1,"old","state","correct rejection",0
216,3,32,1,6,1,2000,202,1508,"474",3,2,0,2000,1,1,3,"old","novel","hit",474
216,3,33,1,6,1,2000,202,1843,"481",1,6,1,2000,1,1,3,"old","novel","hit",481
216,3,34,3,6,1,2000,211,1277,"16",1,6,1,2000,0,0,2,"old","state","miss",16
216,3,35,1,6,0,2000,212,1406,"NoChange",3,6,1,2000,1,0,0,"old","novel","false alarm",0
216,3,36,1,4,0,2000,201,954,"NoChange",1,6,0,2000,0,1,1,"old","novel","correct rejection",0
216,3,37,3,6,0,2000,201,1287,"NoChange",1,4,0,2000,0,1,1,"old","state","correct rejection",0
216,3,38,2,4,1,2000,202,1263,"17",3,6,0,2000,1,1,3,"old","exemplar","hit",17
216,3,39,4,4,0,2000,201,1376,"NoChange",2,4,1,2000,0,1,1,"old","feature","correct rejection",0
216,3,40,3,2,1,2000,202,1669,"17",4,4,0,2000,1,1,3,"old","state","hit",17
216,3,41,1,4,0,2000,201,1022,"NoChange",3,2,1,2000,0,1,1,"old","novel","correct rejection",0
216,3,42,2,6,1,2000,202,992,"18",1,4,0,2000,1,1,3,"old","exemplar","hit",18
216,3,43,3,4,1,2000,211,1428,"18",2,6,1,2000,0,0,2,"old","state","miss",18
216,3,44,2,4,0,2000,201,935,"NoChange",3,4,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,3,45,2,2,0,2000,201,877,"NoChange",2,4,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,3,46,2,4,0,2000,201,782,"NoChange",2,2,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,3,47,1,2,1,2000,202,905,"535",2,4,0,2000,1,1,3,"old","novel","hit",535
216,3,48,4,6,1,2000,211,1145,"18",1,2,1,2000,0,0,2,"old","feature","miss",18
216,4,1,4,2,0,2000,201,947,"NoChange",0,0,0,NA,0,1,1,"old","feature","correct rejection",0
216,4,2,1,2,1,2000,202,833,"545",4,2,0,2000,1,1,3,"old","novel","hit",545
216,4,3,4,4,0,2000,201,882,"NoChange",1,2,1,2000,0,1,1,"old","feature","correct rejection",0
216,4,4,4,4,1,2000,211,2298,"19",4,4,0,2000,0,0,2,"old","feature","miss",19
216,4,5,2,2,0,2000,201,962,"NoChange",4,4,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,4,6,3,2,0,2000,201,839,"NoChange",2,2,0,2000,0,1,1,"old","state","correct rejection",0
216,4,7,4,2,0,2000,201,753,"NoChange",3,2,0,2000,0,1,1,"old","feature","correct rejection",0
216,4,8,3,4,0,2000,212,1527,"NoChange",4,2,0,2000,1,0,0,"old","state","false alarm",0
216,4,9,4,4,1,2000,211,1013,"20",3,4,0,2000,0,0,2,"old","feature","miss",20
216,4,10,3,2,1,2000,211,817,"19",4,4,1,2000,0,0,2,"old","state","miss",19
216,4,11,3,2,1,2000,211,1899,"20",3,2,1,2000,0,0,2,"old","state","miss",20
216,4,12,4,4,0,2000,212,1875,"NoChange",3,2,1,2000,1,0,0,"old","feature","false alarm",0
216,4,13,3,4,0,2000,201,716,"NoChange",4,4,0,2000,0,1,1,"old","state","correct rejection",0
216,4,14,1,2,0,2000,201,1018,"NoChange",3,4,0,2000,0,1,1,"old","novel","correct rejection",0
216,4,15,2,6,1,2000,202,2717,"19",1,2,0,2000,1,1,3,"old","exemplar","hit",19
216,4,16,3,4,1,2000,211,1924,"21",2,6,1,2000,0,0,2,"old","state","miss",21
216,4,17,3,6,1,2000,202,987,"22",3,4,1,2000,1,1,3,"old","state","hit",22
216,4,18,3,6,1,2000,211,935,"23",3,6,1,2000,0,0,2,"old","state","miss",23
216,4,19,2,4,0,2000,201,677,"NoChange",3,6,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,4,20,1,6,1,2000,202,1117,"606",2,4,0,2000,1,1,3,"old","novel","hit",606
216,4,21,2,4,1,2000,211,1140,"20",1,6,1,2000,0,0,2,"old","exemplar","miss",20
216,4,22,1,2,1,2000,202,898,"612",2,4,1,2000,1,1,3,"old","novel","hit",612
216,4,23,2,6,0,2000,201,898,"NoChange",1,2,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,4,24,4,6,0,2000,201,794,"NoChange",2,6,0,2000,0,1,1,"old","feature","correct rejection",0
216,4,25,1,2,0,2000,201,982,"NoChange",4,6,0,2000,0,1,1,"old","novel","correct rejection",0
216,4,26,2,2,1,2000,202,1033,"21",1,2,0,2000,1,1,3,"old","exemplar","hit",21
216,4,27,4,6,1,2000,202,1092,"21",2,2,1,2000,1,1,3,"old","feature","hit",21
216,4,28,3,6,0,2000,212,2163,"NoChange",4,6,1,2000,1,0,0,"old","state","false alarm",0
216,4,29,3,6,0,2000,201,889,"NoChange",3,6,0,2000,0,1,1,"old","state","correct rejection",0
216,4,30,2,4,0,2000,201,865,"NoChange",3,6,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,4,31,1,6,1,2000,211,2778,"655",2,4,0,2000,0,0,2,"old","novel","miss",655
216,4,32,4,6,1,2000,211,2239,"22",1,6,1,2000,0,0,2,"old","feature","miss",22
216,4,33,1,6,0,2000,201,1121,"NoChange",4,6,1,2000,0,1,1,"old","novel","correct rejection",0
216,4,34,1,4,1,2000,202,2160,"671",1,6,0,2000,1,1,3,"old","novel","hit",671
216,4,35,1,4,1,2000,202,886,"676",1,4,1,2000,1,1,3,"old","novel","hit",676
216,4,36,2,6,1,2000,202,1158,"22",1,4,1,2000,1,1,3,"old","exemplar","hit",22
216,4,37,2,2,0,2000,201,707,"NoChange",2,6,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,4,38,3,4,1,2000,202,1186,"24",2,2,0,2000,1,1,3,"old","state","hit",24
216,4,39,4,6,0,2000,201,2150,"NoChange",3,4,1,2000,0,1,1,"old","feature","correct rejection",0
216,4,40,3,2,0,2000,201,1092,"NoChange",4,6,0,2000,0,1,1,"old","state","correct rejection",0
216,4,41,1,4,0,2000,201,996,"NoChange",3,2,0,2000,0,1,1,"old","novel","correct rejection",0
216,4,42,4,2,1,2000,202,1224,"23",1,4,0,2000,1,1,3,"old","feature","hit",23
216,4,43,4,2,1,2000,202,1210,"24",4,2,1,2000,1,1,3,"old","feature","hit",24
216,4,44,2,2,1,2000,211,1758,"23",4,2,1,2000,0,0,2,"old","exemplar","miss",23
216,4,45,1,4,0,2000,201,1075,"NoChange",2,2,1,2000,0,1,1,"old","novel","correct rejection",0
216,4,46,2,4,1,2000,211,1020,"24",1,4,0,2000,0,0,2,"old","exemplar","miss",24
216,4,47,1,6,0,2000,212,1046,"NoChange",2,4,1,2000,1,0,0,"old","novel","false alarm",0
216,4,48,2,6,0,2000,212,1176,"NoChange",1,6,0,2000,1,0,0,"old","exemplar","false alarm",0
216,5,1,4,4,0,2000,201,773,"NoChange",0,0,0,NA,0,1,1,"old","feature","correct rejection",0
216,5,2,4,4,1,2000,202,1130,"25",4,4,0,2000,1,1,3,"old","feature","hit",25
216,5,3,1,2,0,2000,201,785,"NoChange",4,4,1,2000,0,1,1,"old","novel","correct rejection",0
216,5,4,1,2,1,2000,202,764,"732",1,2,0,2000,1,1,3,"old","novel","hit",732
216,5,5,3,2,1,2000,202,1154,"25",1,2,1,2000,1,1,3,"old","state","hit",25
216,5,6,3,2,1,2000,211,831,"26",3,2,1,2000,0,0,2,"old","state","miss",26
216,5,7,4,6,0,2000,201,841,"NoChange",3,2,1,2000,0,1,1,"old","feature","correct rejection",0
216,5,8,2,4,0,2000,201,859,"NoChange",4,6,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,5,9,1,2,1,2000,202,877,"747",2,4,0,2000,1,1,3,"old","novel","hit",747
216,5,10,1,4,0,2000,201,1341,"NoChange",1,2,1,2000,0,1,1,"old","novel","correct rejection",0
216,5,11,3,4,1,2000,202,1907,"27",1,4,0,2000,1,1,3,"old","state","hit",27
216,5,12,4,4,0,2000,201,1307,"NoChange",3,4,1,2000,0,1,1,"old","feature","correct rejection",0
216,5,13,2,6,0,2000,212,2698,"NoChange",4,4,0,2000,1,0,0,"old","exemplar","false alarm",0
216,5,14,2,2,0,2000,201,858,"NoChange",2,6,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,5,15,3,4,1,2000,211,2811,"28",2,2,0,2000,0,0,2,"old","state","miss",28
216,5,16,4,2,0,2000,201,967,"NoChange",3,4,1,2000,0,1,1,"old","feature","correct rejection",0
216,5,17,4,6,1,2000,202,1916,"26",4,2,0,2000,1,1,3,"old","feature","hit",26
216,5,18,4,6,0,2000,201,1531,"NoChange",4,6,1,2000,0,1,1,"old","feature","correct rejection",0
216,5,19,2,6,0,2000,201,2650,"NoChange",4,6,0,2000,0,1,1,"old","exemplar","correct rejection",0
216,5,20,2,4,0,2000,212,1340,"NoChange",2,6,0,2000,1,0,0,"old","exemplar","false alarm",0
216,5,21,2,6,1,2000,202,1314,"25",2,4,0,2000,1,1,3,"old","exemplar","hit",25
216,5,22,2,2,0,2000,201,793,"NoChange",2,6,1,2000,0,1,1,"old","exemplar","correct rejection",0
216,5,23,2,2,1,2000,211,2109,"26",2,2,0,2000,0,0,2,"old","exemplar","miss",26
216,5,24,4,6,1,2000,202,989,"27",2,2,1,2000,1,1,3,"old","feature","hit",27
216,5,25,3,6,1,2000,202,1024,"29",4,6,1,2000,1,1,3,"old","state","hit",29
216,5,26,3,4,0,2000,201,1531,"NoChange",3,6,1,2000,0,1,1,"old","state","correct rejection",0
216,5,27,2,4,1,2000,211,922,"27",3,4,0,2000,0,0,2,"old","exemplar","miss",27
216,5,28,1,4,1,2000,202,736,"822",2,4,1,2000,1,1,3,"old","novel","hit",822
216,5,29,1,2,0,2000,201,918,"NoChange",1,4,1,2000,0,1,1,"old","novel","correct rejection",0
216,5,30,2,4,1,2000,211,2005,"28",1,2,0,2000,0,0,2,"old","exemplar","miss",28
216,5,31,4,4,1,2000,202,1536,"28",2,4,1,2000,1,1,3,"old","feature","hit",28
216,5,32,3,4,0,2000,201,983,"NoChange",4,4,1,2000,0,1,1,"old","state","correct rejection",0
216,5,33,1,6,0,2000,201,1763,"NoChange",3,4,0,2000,0,1,1,"old","novel","correct rejection",0
216,5,34,1,4,1,2000,202,1456,"845",1,6,0,2000,1,1,3,"old","novel","hit",845
216,5,35,1,6,0,2000,201,2074,"NoChange",1,4,1,2000,0,1,1,"old","novel","correct rejection",0
216,5,36,2,2,1,2000,202,1251,"29",1,6,0,2000,1,1,3,"old","exemplar","hit",29
216,5,37,4,2,0,2000,201,1460,"NoChange",2,2,1,2000,0,1,1,"old","feature","correct rejection",0
216,5,38,4,2,1,2000,202,925,"29",4,2,0,2000,1,1,3,"old","feature","hit",29
216,5,39,1,6,1,2000,202,1644,"862",4,2,1,2000,1,1,3,"old","novel","hit",862
216,5,40,3,6,0,2000,201,950,"NoChange",1,6,1,2000,0,1,1,"old","state","correct rejection",0
216,5,41,3,2,0,2000,201,571,"NoChange",3,6,0,2000,0,1,1,"old","state","correct rejection",0
216,5,42,4,2,1,2000,202,1168,"30",3,2,0,2000,1,1,3,"old","feature","hit",30
216,5,43,2,6,1,2000,211,1972,"30",4,2,1,2000,0,0,2,"old","exemplar","miss",30
216,5,44,3,6,1,2000,211,1978,"30",2,6,1,2000,0,0,2,"old","state","miss",30
