"subject","block","trial","condition","change","responses","time","prev_condition","prev_change","color","answer_change","answer_correct","signal_detection","age","color_text","signal_detection_text"
113,4,48,6,1,202,840,2,0,7,1,1,3,"young","orange","hit"
113,4,49,8,0,201,617,6,1,6,0,1,1,"young","schwarz","correct rejection"
113,4,50,2,1,202,467,8,0,1,1,1,3,"young","rot","hit"
113,4,51,4,1,202,691,2,1,1,1,1,3,"young","rot","hit"
113,4,52,4,0,201,538,4,1,7,0,1,1,"young","orange","correct rejection"
113,4,53,4,0,201,599,4,0,5,0,1,1,"young","pink","correct rejection"
113,4,54,2,1,202,441,4,0,1,1,1,3,"young","rot","hit"
113,4,55,2,1,202,467,2,1,4,1,1,3,"young","gelb","hit"
113,4,56,6,0,212,498,2,1,2,1,0,0,"young","grün","false alarm"
113,4,57,6,0,201,409,6,0,5,0,1,1,"young","pink","correct rejection"
113,4,58,2,0,212,556,6,0,5,1,0,0,"young","pink","false alarm"
113,4,59,2,1,202,680,2,0,8,1,1,3,"young","türkis","hit"
113,4,60,6,1,202,584,2,1,4,1,1,3,"young","gelb","hit"
113,4,61,4,0,212,675,6,1,8,1,0,0,"young","türkis","false alarm"
113,4,62,6,0,212,667,4,0,5,1,0,0,"young","pink","false alarm"
113,4,63,4,1,211,738,6,0,5,0,0,2,"young","pink","miss"
113,4,64,8,1,211,640,4,1,6,0,0,2,"young","schwarz","miss"
113,4,65,4,1,211,617,8,1,8,0,0,2,"young","türkis","miss"
114,1,1,8,0,212,1126,0,0,4,1,0,0,"young","gelb","false alarm"
114,1,2,2,1,202,724,8,0,1,1,1,3,"young","rot","hit"
114,1,3,4,1,202,714,2,1,1,1,1,3,"young","rot","hit"
114,1,4,2,1,202,808,4,1,2,1,1,3,"young","grün","hit"
114,1,5,6,0,212,1459,2,1,5,1,0,0,"young","pink","false alarm"
114,1,6,6,1,202,987,6,0,3,1,1,3,"young","blau","hit"
114,1,7,2,1,202,847,6,1,8,1,1,3,"young","türkis","hit"
114,1,8,6,1,202,1416,2,1,4,1,1,3,"young","gelb","hit"
114,1,9,4,0,201,2482,6,1,3,0,1,1,"young","blau","correct rejection"
114,1,10,8,0,201,1026,4,0,3,0,1,1,"young","blau","correct rejection"
114,1,11,4,0,201,676,8,0,8,0,1,1,"young","türkis","correct rejection"
114,1,12,6,0,212,2131,4,0,1,1,0,0,"young","rot","false alarm"
114,1,13,8,1,202,1521,6,0,2,1,1,3,"young","grün","hit"
114,1,14,4,1,202,983,8,1,1,1,1,3,"young","rot","hit"
114,1,15,8,1,202,858,4,1,6,1,1,3,"young","schwarz","hit"
114,1,16,2,1,202,811,8,1,4,1,1,3,"young","gelb","hit"
114,1,17,2,1,202,973,2,1,2,1,1,3,"young","grün","hit"
114,1,18,4,0,201,1929,2,1,5,0,1,1,"young","pink","correct rejection"
114,1,19,2,0,201,1064,4,0,6,0,1,1,"young","schwarz","correct rejection"
114,1,20,6,0,212,1280,2,0,3,1,0,0,"young","blau","false alarm"
114,1,21,4,0,201,1000,6,0,3,0,1,1,"young","blau","correct rejection"
114,1,22,4,0,212,1267,4,0,2,1,0,0,"young","grün","false alarm"
114,1,23,2,1,202,739,4,0,7,1,1,3,"young","orange","hit"
114,1,24,8,0,201,2288,2,1,1,0,1,1,"young","rot","correct rejection"
114,1,25,8,1,202,1056,8,0,3,1,1,3,"young","blau","hit"
114,1,26,6,1,211,1296,8,1,7,0,0,2,"young","orange","miss"
114,1,27,6,0,212,1112,6,1,8,1,0,0,"young","türkis","false alarm"
114,1,28,4,1,202,838,6,0,4,1,1,3,"young","gelb","hit"
114,1,29,4,1,202,2455,4,1,8,1,1,3,"young","türkis","hit"
114,1,30,4,0,212,712,4,1,7,1,0,0,"young","orange","false alarm"
114,1,31,4,1,202,831,4,0,7,1,1,3,"young","orange","hit"
114,1,32,2,0,201,1721,4,1,7,0,1,1,"young","orange","correct rejection"
114,1,33,6,1,202,1599,2,0,4,1,1,3,"young","gelb","hit"
114,1,34,8,0,212,1082,6,1,1,1,0,0,"young","rot","false alarm"
114,1,35,4,1,202,745,8,0,2,1,1,3,"young","grün","hit"
114,1,36,8,0,201,870,4,1,1,0,1,1,"young","rot","correct rejection"
114,1,37,6,1,202,1142,8,0,7,1,1,3,"young","orange","hit"
114,1,38,4,1,202,811,6,1,7,1,1,3,"young","orange","hit"
114,1,39,6,1,202,1238,4,1,4,1,1,3,"young","gelb","hit"
114,1,40,8,1,202,1703,6,1,4,1,1,3,"young","gelb","hit"
114,1,41,8,1,202,1678,8,1,6,1,1,3,"young","schwarz","hit"
